% Random numbers as percentages in 100 x 100 array
0.34136,0.24639,0.071165,0.14812,0.41526,0.13526,0.73393,0.71022,0.88194,0.0060644,0.11264,0.58636,0.80621,0.71248,0.10937,0.28261,0.015535,0.56165,0.23112,0.28699,0.6123,0.45644,0.29573,0.47735,0.040078,0.31287,0.14511,0.8894,0.57356,0.90826,0.60046,0.7529,0.46865,0.48287,0.26628,0.67642,0.70445,0.90387,0.65733,0.76118,0.99913,0.067172,0.44073,0.35467,0.089708,0.78764,0.30669,0.19847,0.7392,0.54317,0.35923,0.054348,0.69804,0.32244,0.92673,0.063939,0.93608,0.75924,0.055787,0.63385,0.048669,0.14749,0.55144,0.49902,0.44181,0.49243,0.67144,0.67664,0.98748,0.65561,0.90738,0.053003,0.49034,0.99055,0.68122,0.8441,0.79809,0.50258,0.68551,0.37712,0.15226,0.78839,0.26818,0.70079,0.96647,0.21543,0.28355,0.022466,0.8689,0.40895,0.96545,0.70516,0.87484,0.42576,0.97085,0.14936,0.025191,0.10412,0.47349,0.41743
0.031283,0.20836,0.61919,0.87029,0.63062,0.37316,0.072789,0.67021,0.99238,0.78354,0.42229,0.44495,0.25004,0.62223,0.92487,0.21155,0.46733,0.71114,0.62727,0.54381,0.63565,0.24245,0.81462,0.12367,0.57824,0.59022,0.86004,0.88931,0.91146,0.94184,0.67375,0.0066588,0.94695,0.86998,0.91263,0.49659,0.066256,0.7336,0.63436,0.28555,0.46381,0.53176,0.53779,0.50973,0.21464,0.44344,0.94566,0.063488,0.90271,0.67937,0.038422,0.38414,0.37497,0.31362,0.92605,0.94546,0.39005,0.45116,0.62394,0.43931,0.5872,0.068359,0.87973,0.85397,0.5451,0.70832,0.74858,0.55193,0.55185,0.84053,0.11596,0.17321,0.1599,0.40439,0.10433,0.68461,0.85389,0.33488,0.81851,0.6298,0.70054,0.9896,0.22531,0.42341,0.9714,0.011929,0.5801,0.92591,0.64646,0.15302,0.88332,0.33602,0.58913,0.11625,0.78174,0.77863,0.66938,0.1906,0.043104,0.17405
0.32784,0.65802,0.78371,0.024389,0.72403,0.16066,0.18069,0.69242,0.90085,0.60988,0.35853,0.37965,0.16144,0.33503,0.4773,0.36731,0.33412,0.31981,0.24313,0.19597,0.10849,0.81835,0.95989,0.49283,0.61607,0.053158,0.3731,0.4599,0.0068297,0.22106,0.59391,0.89386,0.31486,0.9366,0.29319,0.95643,0.057101,0.88212,0.50263,0.74342,0.092252,0.22685,0.38101,0.48495,0.4524,0.7592,0.67844,0.87201,0.60343,0.93363,0.27607,0.87159,0.092864,0.66556,0.098445,0.85594,0.422,0.9437,0.065618,0.90304,0.11822,0.79625,0.9392,0.96848,0.77588,0.28943,0.11777,0.12986,0.1149,0.66188,0.88501,0.88852,0.3748,0.20103,0.87668,0.58611,0.094253,0.15381,0.20197,0.6304,0.3017,0.55571,0.019835,0.87836,0.14068,0.19624,0.95679,0.73479,0.75136,0.45911,0.55025,0.077172,0.49714,0.53363,0.22148,0.16155,0.29367,0.36426,0.066491,0.58235
0.13514,0.98849,0.33578,0.72181,0.25321,0.82085,0.34268,0.43432,0.87202,0.66113,0.63276,0.6855,0.44784,0.97179,0.3689,0.18735,0.50966,0.16273,0.35786,0.4436,0.16434,0.62891,0.43747,0.36894,0.85025,0.37022,0.3053,0.34521,0.80165,0.58684,0.93917,0.99058,0.13699,0.39879,0.17689,0.50186,0.98822,0.49403,0.75953,0.2647,0.92704,0.46603,0.44102,0.19254,0.37042,0.6411,0.08548,0.016811,0.29791,0.57336,0.13425,0.97372,0.58408,0.74453,0.359,0.33605,0.49953,0.40712,0.60325,0.5225,0.0086301,0.76222,0.73026,0.032196,0.7851,0.027128,0.23589,0.87419,0.76405,0.79573,0.84858,0.25336,0.41177,0.94709,0.3554,0.25317,0.49806,0.0042108,0.28226,0.61051,0.049821,0.48287,0.64279,0.89655,0.41469,0.85834,0.46733,0.7389,0.13581,0.9331,0.62361,0.28093,0.018225,0.68542,0.28615,0.92139,0.34065,0.35529,0.77328,0.80081
0.58609,0.21078,0.43216,0.14287,0.114,0.51903,0.71138,0.076096,0.19402,0.61569,0.34233,0.049664,0.31741,0.8558,0.57513,0.2208,0.12908,0.86044,0.67715,0.04545,0.36276,0.82593,0.4032,0.3266,0.1316,0.88727,0.73505,0.53755,0.48267,0.38328,0.53752,0.084266,0.0054072,0.13586,0.74412,0.73612,0.10959,0.79992,0.98183,0.94249,0.35757,0.49479,0.64441,0.15723,0.8074,0.23377,0.98894,0.57406,0.14552,0.15133,0.56278,0.1815,0.52383,0.15827,0.30553,0.75187,0.36327,0.25903,0.82608,0.37055,0.030466,0.77915,0.55168,0.17311,0.62946,0.36767,0.54204,0.56886,0.76228,0.80039,0.67563,0.85447,0.059509,0.14661,0.52196,0.81547,0.6209,0.16135,0.23183,0.32913,0.27072,0.66266,0.6915,0.044031,0.8279,0.2155,0.21288,0.0081342,0.56733,0.99795,0.45633,0.94798,0.88067,0.63251,0.73636,0.9908,0.72553,0.054022,0.4054,0.88409
0.45183,0.44562,0.98885,0.97427,0.12878,0.74622,0.68564,0.62754,0.81463,0.16122,0.24118,0.437,0.68423,0.40406,0.92595,0.41669,0.28479,0.86424,0.074497,0.27475,0.73049,0.85055,0.91495,0.77445,0.77696,0.97634,0.47331,0.22339,0.76284,0.18221,0.74891,0.0033731,0.088151,0.19445,0.90465,0.60695,0.72609,0.00256,0.43156,0.96117,0.042459,0.9704,0.50544,0.6405,0.54104,0.97546,0.71942,0.73155,0.59586,0.39214,0.52216,0.9095,0.97539,0.38441,0.27595,0.6408,0.84181,0.69109,0.96802,0.68891,0.17307,0.44562,0.76095,0.19848,0.56267,0.55078,0.16715,0.29922,0.31993,0.37953,0.5675,0.18674,0.2327,0.13008,0.5022,0.1542,0.61435,0.28566,0.088668,0.34834,0.84871,0.31053,0.47375,0.45977,0.85526,0.90599,0.75281,0.79421,0.42852,0.02366,0.4066,0.022919,0.20296,0.051015,0.84596,0.84431,0.60254,0.29079,0.30836,0.66743
0.78942,0.064948,0.62876,0.59263,0.90842,0.1328,0.24178,0.93228,0.50655,0.96482,0.53257,0.9127,0.4963,0.3033,0.97112,0.2253,0.77272,0.14673,0.034968,0.45246,0.82591,0.54316,0.31741,0.34569,0.63021,0.76793,0.014655,0.98008,0.26118,0.56547,0.56272,0.92769,0.87483,0.29798,0.19333,0.43472,0.0028355,0.38389,0.57936,0.86779,0.48717,0.87721,0.61388,0.56804,0.22032,0.14332,0.13009,0.47001,0.036179,0.26773,0.80958,0.0063378,0.21449,0.66855,0.33231,0.4331,0.59003,0.90878,0.75662,0.16715,0.79312,0.45412,0.2917,0.97607,0.99713,0.53553,0.031975,0.38241,0.99269,0.68285,0.37471,0.72355,0.082418,0.63092,0.26651,0.9411,0.89541,0.18029,0.06693,0.12686,0.32057,0.35545,0.13836,0.092263,0.62069,0.9885,0.47039,0.86786,0.76448,0.84057,0.36552,0.77796,0.70712,0.54572,0.73155,0.97465,0.95155,0.844,0.2844,0.32659
0.49065,0.68479,0.52002,0.58021,0.35822,0.19713,0.63726,0.79637,0.008199,0.058194,0.08671,0.20291,0.92557,0.23493,0.066549,0.15861,0.05466,0.054149,0.969,0.16337,0.75547,0.12455,0.38276,0.84995,0.065588,0.24526,0.59298,0.11937,0.74935,0.08488,0.62579,0.85222,0.94955,0.49894,0.67411,0.93249,0.4839,0.20056,0.065362,0.081895,0.9671,0.61338,0.85131,0.91295,0.023697,0.87988,0.015152,0.34972,0.32204,0.019303,0.51271,0.43883,0.20164,0.89077,0.77354,0.55692,0.24628,0.095145,0.39137,0.78039,0.5137,0.83821,0.56025,0.65055,0.49434,0.68705,0.94731,0.12061,0.071245,0.3466,0.082709,0.63425,0.72621,0.015016,0.8642,0.90009,0.63495,0.97255,0.83566,0.88529,0.64665,0.66606,0.076858,0.57181,0.16841,0.076098,0.95855,0.64189,0.36731,0.72684,0.77538,0.93425,0.31606,0.10604,0.84998,0.12699,0.8544,0.1974,0.054121,0.48094
0.43286,0.19926,0.85535,0.9824,0.46243,0.94996,0.85083,0.7906,0.1289,0.52563,0.16634,0.91897,0.16635,0.50903,0.088727,0.65261,0.26003,0.48745,0.91781,0.21942,0.14303,0.39248,0.26399,0.89986,0.38521,0.91976,0.68915,0.47543,0.69006,0.083578,0.23457,0.84883,0.52533,0.72599,0.28023,0.33551,0.72152,0.75567,0.83121,0.26328,0.03671,0.59278,0.83819,0.095976,0.82907,0.88388,0.012005,0.76197,0.62969,0.44483,0.30821,0.86893,0.99089,0.5053,0.66413,0.29587,0.89276,0.73565,0.020105,0.52647,0.81281,0.35678,0.50295,0.9824,0.22102,0.11828,0.26341,0.8533,0.52797,0.55769,0.20144,0.74068,0.10927,0.74837,0.15195,0.49728,0.38391,0.85524,0.78144,0.49514,0.012732,0.63149,0.64999,0.93774,0.50389,0.43394,0.73535,0.11987,0.43332,0.86994,0.89098,0.58497,0.74192,0.41056,0.27017,0.81436,0.42736,0.77161,0.85571,0.54791
0.38686,0.44344,0.2971,0.76293,0.60257,0.36022,0.5067,0.90191,0.45106,0.25452,0.01912,0.76594,0.069837,0.42645,0.14828,0.52388,0.70351,0.55312,0.46834,0.89358,0.35647,0.96414,0.19854,0.78053,0.14863,0.73682,0.63782,0.83235,0.45646,0.4926,0.20026,0.11618,0.28553,0.55241,0.49118,0.069265,0.19835,0.41568,0.49598,0.45483,0.28406,0.11141,0.284,0.069847,0.23848,0.23559,0.39182,0.54423,0.13719,0.053576,0.58213,0.38935,0.69527,0.64529,0.33622,0.90173,0.053945,0.96002,0.41289,0.034075,0.45387,0.7933,0.75325,0.40689,0.79267,0.4954,0.47328,0.0095806,0.011046,0.23364,0.8132,0.63622,0.033575,0.23542,0.56094,0.68008,0.42753,0.96985,0.57656,0.63215,0.86594,0.67736,0.69228,0.87286,0.72336,0.15402,0.4343,0.57247,0.82026,0.37265,0.82123,0.27559,0.6477,0.60234,0.26374,0.78247,0.17505,0.11776,0.7292,0.025066
0.42647,0.48564,0.66292,0.45485,0.60693,0.76676,0.3355,0.14071,0.87314,0.28639,0.43194,0.085269,0.49223,0.86469,0.92003,0.13138,0.56112,0.015081,0.0028866,0.2616,0.89515,0.1686,0.30759,0.72956,0.3772,0.36353,0.2446,0.36018,0.9504,0.59006,0.81341,0.49211,0.64605,0.16383,0.97928,0.46407,0.41913,0.73466,0.44253,0.99845,0.90135,0.24798,0.11741,0.96653,0.82928,0.20423,0.26776,0.017243,0.79817,0.47375,0.1998,0.48896,0.66173,0.98755,0.45598,0.092696,0.66781,0.34397,0.10431,0.68293,0.019569,0.95532,0.70991,0.64398,0.20709,0.79549,0.50485,0.59413,0.44236,0.32688,0.47734,0.31753,0.18553,0.0083771,0.3284,0.79899,0.88816,0.26749,0.9885,0.1216,0.51533,0.55496,0.89126,0.76952,0.80717,0.32502,0.32453,0.19637,0.68134,0.15656,0.23693,0.2053,0.16072,0.55997,0.91196,0.3894,0.87526,0.41512,0.28444,0.24001
0.53222,0.27076,0.28828,0.62599,0.25824,0.34153,0.2683,0.96087,0.87051,0.98914,0.76901,0.62235,0.59118,0.34245,0.37632,0.97656,0.44068,0.65887,0.81967,0.85903,0.85548,0.21331,0.62882,0.93149,0.32551,0.83512,0.88123,0.17964,0.68571,0.47707,0.29298,0.068845,0.21414,0.76366,0.6675,0.030051,0.11154,0.83678,0.40172,0.75247,0.021321,0.057209,0.896,0.36117,0.34648,0.78689,0.59114,0.087636,0.012045,0.68073,0.81971,0.37025,0.010992,0.76463,0.19194,0.11369,0.52581,0.093715,0.21422,0.12843,0.37063,0.21734,0.73564,0.20544,0.9132,0.21839,0.40099,0.94488,0.60512,0.85995,0.10558,0.33084,0.91411,0.15724,0.11667,0.88389,0.75112,0.054781,0.43709,0.34029,0.93965,0.26585,0.68756,0.26275,0.84803,0.36508,0.87016,0.66356,0.30039,0.53876,0.88176,0.0037312,0.19554,0.70613,0.59483,0.78061,0.93536,0.17494,0.2167,0.79865
0.96641,0.87754,0.42459,0.0013578,0.3079,0.83066,0.57624,0.77569,0.88503,0.72161,0.86105,0.26227,0.63143,0.9073,0.89308,0.49853,0.12848,0.95159,0.38113,0.23028,0.1988,0.14742,0.34406,0.1423,0.50742,0.3179,0.20998,0.75855,0.89126,0.12822,0.70837,0.064572,0.25224,0.0023078,0.46651,0.96662,0.15719,0.97617,0.43008,0.47997,0.34079,0.44225,0.38239,0.95147,0.30715,0.89513,0.84173,0.67365,0.74901,0.11274,0.45717,0.91483,0.81985,0.53505,0.69402,0.956,0.77358,0.76899,0.34237,0.75414,0.37845,0.30814,0.13395,0.35761,0.48539,0.68242,0.94044,0.3711,0.051128,0.22584,0.94059,0.78885,0.023621,0.47842,0.75656,0.39224,0.31329,0.79186,0.63686,0.41331,0.20197,0.07483,0.54616,0.75577,0.7884,0.34761,0.2201,0.23625,0.42927,0.47845,0.78021,0.50929,0.77905,0.088756,0.28403,0.88137,0.87332,0.0075772,0.4441,0.45772
0.59066,0.010352,0.29321,0.98942,0.44163,0.75343,0.038473,0.70992,0.94307,0.31045,0.94961,0.99302,0.13679,0.90813,0.019158,0.91738,0.97059,0.26226,0.063837,0.85429,0.65546,0.63666,0.96828,0.60928,0.83567,0.60394,0.39577,0.36986,0.65681,0.10894,0.78762,0.017648,0.27667,0.77165,0.38082,0.16165,0.12479,0.12793,0.74854,0.3668,0.24764,0.14539,0.34771,0.401,0.20544,0.3794,0.79796,0.78594,0.26375,0.79393,0.47101,0.41515,0.31808,0.69549,0.25172,0.67281,0.89043,0.33478,0.48011,0.47108,0.047075,0.79922,0.066685,0.24253,0.40183,0.8281,0.81787,0.91757,0.654,0.69388,0.82579,0.50725,0.46685,0.50904,0.90474,0.21609,0.2534,0.72315,0.76283,0.2596,0.055542,0.43064,0.22087,0.95105,0.086316,0.32145,0.52328,0.6598,0.89,0.59527,0.7458,0.31939,0.020599,0.15422,0.52915,0.32633,0.085087,0.22451,0.80104,0.26398
0.44548,0.81722,0.086192,0.17109,0.18464,0.73832,0.79374,0.12216,0.38229,0.057791,0.77619,0.79881,0.15986,0.50369,0.99159,0.1904,0.97723,0.26186,0.10571,0.30025,0.12856,0.38753,0.35871,0.41297,0.25079,0.3015,0.66788,0.13814,0.69165,0.27062,0.42731,0.13304,0.94594,0.98299,0.10663,0.42365,0.21482,0.48325,0.39422,0.7802,0.31703,0.39741,0.80491,0.54878,0.26955,0.25687,0.18364,0.92409,0.94832,0.1052,0.54191,0.75516,0.90849,0.52546,0.61762,0.87601,0.70381,0.55784,0.69749,0.9601,0.29742,0.10477,0.072586,0.8967,0.38443,0.17671,0.65676,0.52638,0.73647,0.97131,0.23693,0.013445,0.68795,0.4172,0.58857,0.26464,0.18047,0.11546,0.54616,0.85557,0.93097,0.30447,0.88411,0.37537,0.20623,0.57094,0.73858,0.19673,0.25906,0.1585,0.89697,0.28637,0.71189,0.73506,0.97613,0.98859,0.45112,0.018111,0.81848,0.4434
0.71767,0.43105,0.35916,0.41509,0.85558,0.59022,0.97674,0.46285,0.064619,0.047197,0.30134,0.70396,0.5429,0.49559,0.77186,0.52489,0.36341,0.51071,0.50769,0.52277,0.28523,0.75309,0.51544,0.68818,0.83827,0.92268,0.089364,0.24631,0.74155,0.023108,0.97577,0.087956,0.71703,0.64121,0.79224,0.64556,0.99185,0.91761,0.65865,0.96075,0.33494,0.058129,0.013881,0.021308,0.73591,0.54328,0.21369,0.58278,0.56695,0.024002,0.97948,0.31101,0.78855,0.40325,0.22989,0.43307,0.19696,0.96993,0.60851,0.76162,0.70866,0.27015,0.39773,0.046877,0.31505,0.92045,0.04259,0.27376,0.48448,0.86391,0.16224,0.36871,0.96979,0.5787,0.14642,0.51066,0.19082,0.774,0.34736,0.55069,0.92197,0.55872,0.74183,0.85384,0.81077,0.071167,0.19314,0.83151,0.52482,0.75456,0.89598,0.80201,0.099966,0.91722,0.077403,0.47179,0.96623,0.60419,0.5252,0.030104
